,roles,companies,locations,experience,skills
418,Data Scientist,CHANGE LEADERS CONSULTING,"Mumbai, Hyderabad/Secunderabad, Pune, Chennai",5-9 Yrs,"Deep learning
python
R
Machine learning
Data science
aws
azure"
419,Data Scientist,TMD - The Modern Dimension,"New Delhi, Bangalore/Bengaluru",2-7 Yrs,"Data Science
Data Scientist
Machine Learning
Algorithm"
420,Data Scientist,POPxo,"Mumbai, New Delhi",2-4 Yrs,"Computer vision
advanced analytics
GCP
Machine learning
Data processing
big data
SQL
Python"
421,Data Scientist,Capital Placement Services,"Hyderabad/Secunderabad, Gurgaon/Gurugram, Bangalore/Bengaluru",2-7 Yrs,"Computer science
Operations research
Machine learning
Agile methodology
Predictive modeling
Data mining
Forecasting
Monitoring"
422,Data Scientist,IHS Markit,"Gurgaon/Gurugram, Bangalore/Bengaluru",3-6 Yrs,"KNIME
ETL
NoSQL
communication
SQL
Python
OLAP
AWS"
423,Data Scientist,BlackBuck,"Gurgaon, Bengaluru",3-7 Yrs,"IT Skills
Data Science
Machine Learning
deep learning
Operations research
Image processing
Programming
Sensors"
424,Data Scientist- Predictive Modelling,Emmess technologies private Limited,"Noida, Gurgaon/Gurugram, Bangalore/Bengaluru, Delhi / NCR
(WFH during Covid)",3-8 Yrs,"Predictive Modeling
SAS
Data Scientist
R"
425,Data Scientist,Xpheno,"Gurgaon/Gurugram, Bangalore/Bengaluru",2-6 Yrs,"Data analysis
Statistical modeling
Retail marketing
Finance
Machine learning
Cloud
Data mining
Merchandising"
426,Data Scientist,Country Veggie,"Bharuch, Jaipur, Bhopal, Mumbai, Jhansi, Nagpur, Ghaziabad, Jaunpur, Kanpur, Delhi, Lucknow, Agra, Gurgaon, Rajkot, Bengaluru",1-3 Yrs,"PDF
Data management
data science
Machine learning
Data collection
Predictive modeling
Data mining
Business solutions"
427,Data Scientist,Mahajan Imaging,Delhi,2-6 Yrs,"Medical imaging
Focus
Access
Clinical research
Medical
Data analytics
informatics
SQL"
428,Data Scientist,Mahajan Imaging,Delhi,2-6 Yrs,"Medical imaging
Focus
Clinical research
Data analytics
informatics
SQL"
429,DATA SCIENTIST (Analytics Technology),Melstar Information Technologies Ltd,"Gurgaon, Bengaluru",7-12 Yrs,"C++
SAS
technical
it
Data mining
Analytics
SQL
Computer science"
430,Academic Counsellor- Data Scientist,AcadsHR,"Mumbai, Hyderabad/Secunderabad, Chennai, Gurgaon/Gurugram, Bangalore/Bengaluru",1-4 Yrs,"Training
tableau
data science
Networking
Academic Counsellor
Mentor
Subject Matter Expert
Python"
431,Junior Programmer Data Scientist,GSK India,Bangalore/Bengaluru,2-5 Yrs,"Data Science
R
Artificial Intelligence
Statistical Modeling
SQL Database
Data Analytics
Machine Learning
Statistical Analysis"
432,Data Scientist,Tide Software,Hyderabad/Secunderabad,0-5 Yrs,"IT Skills
Python
Data Science
Machine Learning
Business services
Computer science
GIT
Analytical"
433,"Data Scientist,Pan India",IQM Corporation,Remote,0-3 Yrs,"IT Skills
Python
Data Science
Machine Learning
Tableau
Power BI
Data Scientist
Data Structures"
434,Senio Executive - Data Scientist,NielsenIQ,Vadodara,0-4 Yrs,"BPO
data analysis
Data Science
R
Data Quality
Data Scientist
Big Data
Data Analytics"
435,Trainee Data Scientists,EinNel Technologies,Chennai,0-1 Yrs,"Analytical
Python
Analytical skills
Cloud
Mechanical
Programming"
436,Senior Data Scientist - Product Development Firm - IIT/ NIT/ BITS,Huquo Consulting Pvt. Ltd,"Gurgaon/Gurugram, Delhi / NCR",5-10 Yrs,"Data Science
NLP
Data Scientist
Data Management
Data Modeling
Data Analytics
Machine Learning
Analytics"
437,Senior Manager - Data Scientist - Insurance,Huquo Consulting Pvt. Ltd,Gurgaon/Gurugram,5-9 Yrs,"Data Science
SAS
Data Scientist
Data Management
Statistical Modeling
Data Modeling
Data Analytics
Marketing Analytics"
438,Senior Manager - Data Scientist - Banking Domain - IIT/NIT/BITS,Huquo Consulting Pvt. Ltd,"Gurgaon/Gurugram, Delhi / NCR",8-12 Yrs,"SQL
Pig
Hive
GGplot
Tableau
Weka
NumPy
Data Scientist"
439,Senior Business Analytics - Data Scientist/ NASDAQ Firm,Huquo Consulting Pvt. Ltd,Gurgaon/Gurugram,1-3 Yrs,"Logistic Regression
data science
marketing analytics
Predictive Modeling
Decision Tree
Business Analytics
SAS
Data Management"
440,Senior Business Analytics - Data Scientist/NASDAQ Firm,Huquo Consulting Pvt. Ltd,Gurgaon/Gurugram,1-3 Yrs,"Data Science
Predictive Modeling
SAS
Data Management
Statistical Modeling
Model Validation
Statistics
Analytics"
441,Senior/Lead Data Scientist - (Revenue Management),o9 Solutions Management India Private Limited,Bangalore/Bengaluru,4-9 Yrs,"Machine Learning
Data Science
Pricing
Tensorflow
Assortment Planning
market modelling
elasticity
Trade Promotions"
442,Senior/Lead - Data Scientist (Supply Chain),o9 Solutions Management India Private Limited,Bangalore/Bengaluru,4-9 Yrs,"Data Science
Machine Learning
Forecasting
IT Skills
Python
Testing
Cloud
Project Management"
443,Data Scientist || Machine Learning Engineer || Deep Learning,Schlesinger Group,"Noida, Gurgaon/Gurugram, Delhi / NCR",3-6 Yrs,"IT Skills
Python
Data Science
Machine Learning
Predictive Modeling
Tensorflow
R
NLP"
444,Data Scientist | Data Engineer | Machine Learning,Pitney Bowes India Pvt ltd,Noida,4-9 Yrs,"Power Bi
data engineer
Machine Learning
Snowflake
Tableau
Microsoft SQL
Cloud BI
DataApps"
445,Lead - Data Analyst / Scientist,Axim Technologies,Bangalore/Bengaluru,12-14 Yrs,"R
Power BI
Qlik
Data scientist
AWS Redshift
SAAS
R Language
Lead Data Scientist"
446,Senior Manager / Manager - Data Scientist (NLP),RiverForest Connections Private Limited,"Mumbai, New Delhi, Pune, Chennai, Gurgaon/Gurugram, Bangalore/Bengaluru, Mumbai (All Areas)",2-7 Yrs,"Data Science
NLP
Data Scientist
Natural Language Processing
AI
Machine Learning"
447,Senior Data Scientist,Bigshyft Hiring for PayU Finance,"Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru",4-9 Yrs,"Tensorflow
Pandas
Natural Language Processing NLP
Machine Learning ML
Python"
448,Data Scientist,Alp Consulting Limited,Pune,4-7 Yrs,"predictive modelling
Communication
algorithms
predictive modeling
math
communication skills"
449,Data Scientist,Flipkart,Bengaluru/Bangalore,3-6 Yrs,"Supply chain
Basic
Operations research
Usage
data science
Neural networks
Predictive modeling
Python"
450,Data Scientist: Advanced Analytics,IBM,Bangalore/Bengaluru,5-10 Yrs,"IT Skills
Python
Data Science
Machine Learning
Training
advanced analytics
Interpersonal skills
Circuit designing"
451,Data Scientist: Advanced Analytics,IBM,Bengaluru/Bangalore,5-7 Yrs,"Training
advanced analytics
Interpersonal skills
data science
Circuit designing
Focus
Consulting
Machine learning"
452,FTE - Regional BI - Data Scientist,Schneider Electric,Bangalore/Bengaluru,3-5 Yrs,"Computer science
SAP
Oracle SQL
Neural networks
Machine learning
Predictive modeling
Business solutions
big data"
453,Principal Data Scientist,24 7 ai,Bangalore/Bengaluru,8-13 Yrs,"IT Skills
Java
Python
Data Science
Machine Learning
Artificial Intelligence
Cloud
Computer science"
454,Data Scientist,Infosys,Bangalore/Bengaluru,2-7 Yrs,"Data Science
Spark
Python
Bigdata
Azure
written communication
Artificial Intelligence
GCP"
455,Data Scientist,Intel,Bangalore/Bengaluru,3-5 Yrs,"Computer science
Data analysis
Machine learning
Perl
Data mining
MATLAB
Analytics
SQL"
456,Data Scientist - AI Flagship,Schneider Electric,Bangalore/Bengaluru,4-7 Yrs,"Data Science
Hive
Data Scientist
Hadoop
Sql Server
Big Data
Spark
Machine Learning"
457,Data Scientist,Sony,Bengaluru,4-9 Yrs,"IT Skills
Java
Python
Testing
Data Science
Machine Learning
Artificial Intelligence
Backend"
458,Commercial Analytics Data Scientist,Dell,Bangalore/Bengaluru,12-15 Yrs,"Commercial Analytics
data science
Data visualization
ETL
SQL OLAP
Python
Teradata
modelling"
459,Spark ML Data Scientist,Wipro,"Bangalore/Bengaluru, Pune
(WFH during Covid)",10-17 Yrs,"Pyspark
Spark
Machine Learning
Python
SparkML
AI
Communication
AIML"
460,Spark ML Data Scientist,Wipro,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru
(WFH during Covid)",11-18 Yrs,"Databricks Machine Learning
Spark
Python
CSV
agile
Communication
RDBMS
Learning"
461,Data Scientist,ECL FINANCE LIMITED,Mumbai (All Areas),2-6 Yrs,"Predictive Modeling
SQL
Python"
462,Data Scientist,Sutherland,"Hyderabad/Secunderabad
(WFH during Covid)",4-9 Yrs,"R
Machine Learning
Python
communication
analytical
Text Analytics
SCRUM
SQL"
463,Data Scientist,Philips India Limited,Bangalore/Bengaluru,4-8 Yrs,"advanced analytics
Translation
Neural networks
Agile
Hypothesis Testing
data privacy
Data analytics
Research"
464,Analytics - Data Scientist,Schneider Electric,Bangalore/Bengaluru,4-7 Yrs,"Ms Sql Server
Stored Procedures
C #
Data Management
Tableau
Etl
Sql Queries
Supply Chain"
465,Associate Data Scientist (Opening in MNC) (Bangalore),Krazy Mantra HR Solutions Pvt. Ltd,Bangalore/Bengaluru,3-8 Yrs,"Associate Data Scientist
Data Visualization
Machine Learning
Artificial Intelligence
Hive
Spark
Deep learning
R"
466,Senior Data Scientist /Senior Software Engineer,Terawe Technologies Pvt. Ltd.,"Kochi/Cochin, Hyderabad/Secunderabad, Bangalore/Bengaluru
(WFH during Covid)",6-10 Yrs,"Pytorch
Tensorflow
Data Science
NLP
Artificial Neural Networks
Keras
Data Modeling
Spacy"
467,Associate Data Scientist,Synechron,"Bangalore/Bengaluru
(WFH during Covid)",3-8 Yrs,"Agile methodologies
SAS
Data Mining
SCRUM
CNNs
LSTMs
Gitlab
AWS"
468,Associate Data Scientist,Right Step Consulting,Noida,3-6 Yrs,"E-learning
Linux
Data management
Javascript
Tools
Business intelligence
Digital marketing
Analytics"
469,Associate Data Scientist,Blow Trumpet Solutions,Delhi,1-5 Yrs,"IT Skills
Data Science
Tableau
Digital media
Hospitality
Operations research
Analytical
Machine learning"
470,Data Scientist - Deep Learning Solutions,Huquo Consulting Pvt. Ltd,"Noida, Pune, Gurgaon/Gurugram, Bangalore/Bengaluru",1-6 Yrs,"NLP
Deep Learning
TensorFlow
IT Skills
Python
Software Development
Data Science
Machine Learning"
471,Data Scientist - NLP/ ML/ Python,Elixir Web Solutions,"Gurgaon/Gurugram, Bangalore/Bengaluru",2-7 Yrs,"NLP
Machine learning
Python
Deep learning
HIVE
Data Scientist
Data Management
Hadoop"
472,Data Scientist - Spark/Python/Redshift,Career Infosystem,"Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Bangalore/Bengaluru, Delhi / NCR",6-9 Yrs,"IT Skills
Java
Python
Testing
Machine Learning
Javascript
Data Science
R"
473,Data Scientist - NLP/Python/Spark,TalPro,"Kolkata, Mumbai, Hyderabad/Secunderabad, Pune, Gurgaon/Gurugram, Chennai, Bangalore/Bengaluru",3-8 Yrs,"NLP
Spark
Python
Natural Language Processing
Natural Language Generation
predictive analytics
data mining
Tableau"
474,Data Scientist - NLP/Hadoop,TalPro,"Mumbai, Hyderabad/Secunderabad, Gurgaon/Gurugram, Bangalore/Bengaluru",1-6 Yrs,"NLP
Hadoop
Sentiment Analysis
Natural Language Generation
Hadoop ecosystem
Tableau
Entity extraction
data mining"
475,Data Scientist - SAS/Python/Neural Networks,Nestor Services,"Kolkata, Mumbai, Visakhapatnam, Hyderabad/Secunderabad, Pune, Chennai, Ahmedabad, Delhi / NCR, Bangalore/Bengaluru",5-10 Yrs,"SAS
Neural Networks
Python
predictive modelling
analytical
machine learning
analytics
communication"
476,Data Scientist - NLP/Hadoop,TalPro,"Mumbai, Hyderabad/Secunderabad, Gurgaon/Gurugram, Bangalore/Bengaluru",1-6 Yrs,"NLP
Hadoop
Python
learning
Tableau
data mining
Spark
Sentiment Analysis"
477,Data Scientist/Lead Data Scientist (Remote),NIFTEL COMMUNICATIONS PRIVATE LIMITED,"Kolkata, Pune, Ahmedabad, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",3-8 Yrs,"IT Skills
Python
Machine Learning
Cloud
AWS
Tableau
Azure
CNN"
478,Lead Data Scientist,SPOTALENT,"Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru
(WFH during Covid)",9-14 Yrs,"Recommender Systems
Core Data
Customer Segmentation
Artificial Intelligence
Natural Language Processing
Neural Networks
Marketing Mix
Client Interaction"
479,Lead Data Scientist,Thoucentric,Bangalore/Bengaluru,6-10 Yrs,"Supply chain
Computer science
deep learning
GCP
Analytical
Machine learning
Project delivery
Analytics"
480,Senior Data Scientist,Fractal Analytics,Mumbai,5-9 Yrs,"Data Science
Business Solutions
Nlp
Data Scientist
Artificial Intelligence
Image Processing
Time Series
Machine Learning"
481,Sr. Data Scientist,mPokket,Kolkata,5-10 Yrs,"Computer science
Operations research
SAS
Analytical
PHP
Econometrics
Operations
Analytics"
482,Urgent Hiring For Data Scientist,Mount Talent Consulting Private Limited,"Gurgaon/Gurugram, Bangalore/Bengaluru",1-6 Yrs,"Predictive Modeling
Statistical Modeling
Regression
R
Logistic Regression
Segmentation
Data Scientist
Data Mining"
483,Data Scientist: Artificial Intelligence,IBM,Delhi,4-6 Yrs,"IT Skills
Java
Python
Artificial Intelligence
Big Data
Automation
NoSQL
Scheduling"
484,Data Scientist: Artificial Intelligence,IBM,Gurgaon/Gurugram,4-8 Yrs,"IT Skills
Python
Artificial Intelligence
Big Data
Automation
cassandra
Agile
Workflow"
485,Sr. Associate Consultant Data Scientist,Eli Lilly and Company,Bangalore/Bengaluru,3-5 Yrs,"R
Data Scientist
Natural Language Processing
Computer Science
Data Mining
Data Visualization
Statistics
Python"
486,Senior Associate - Data Scientist,Paonta Valley LLP,"Hyderabad/Secunderabad, Bangalore/Bengaluru
(WFH during Covid)",2-5 Yrs,"Pyspark
Logistic Regression
Power Bi
Hadoop
Regression
Tableau
Powerpoint
Machine Learning"
487,Lead Data Scientist,Fractal Analytics,Mumbai,5-9 Yrs,"Data Science
Business Solutions
Nlp
Data Scientist
Image Processing
Time Series
Machine Learning
Deep Learning"
488,Lead Data Scientist,mPokket,Kolkata,6-11 Yrs,"R
Hive
Data Scientist
Data Management
Big Data
Time Series
Neural Networks
Spark"
489,Lead Data Scientist,Zinnov,Pune,11-15 Yrs,"data science
GitHub
AWS
IT Skills
Python
Scratch modeling
NLP
svm"
490,Lead Data Scientist,Verizon,Chennai,4-8 Yrs,"Supply chain
Industry research
Web analytics
Analytical
Consulting
Data mining
Business solutions
Analytics"
491,Data scientist / Data Analyst / AI Expert,Innovadors Lab Pvt Ltd,Bhubaneswar,1-2 Yrs,"elixir
Django
Intranet
Artificial Intelligence
Web development
Machine learning
SCALA
Open source"
492,Data Scientist and Analyst,Diverse Lynx,Pune,2-6 Yrs,"natural language
tableau
python
deep learning
SQL
Business Analytics
Statistical Modeling
machine learning"
493,Computer Vision Developer-Data Scientist,TopGear Consultants Pvt Ltd.,Bangalore/Bengaluru,3-5 Yrs,"image processing
computer vision
opencv
deep learning
cuda
python
cnn
tensorflow"
494,Data Scientist at Shadowfax,Blob Infotech Pvt Ltd,"Bangalore/Bengaluru
(WFH during Covid)",2-7 Yrs,"python
machine learning
Data Science
java
Deep Learning"
495,Data Scientist | Bangalore,Idyllic Services Pvt Ltd,Bangalore/Bengaluru,4-6 Yrs,"Pytorch
Tensorflow
Matplotlib
R
Algorithms
Python
SQL"
496,Data scientist- Reputed company - Delhi,PMS Consulting,Delhi / NCR,2-4 Yrs,"python
Artificial Intelligence
Big Data
Machine Learning"
497,Associate Data Scientist - Java/ Scala/ Apache Server,Smart work Consultants,Noida,1-4 Yrs,"Java
Scala
Apache Server
Data Science
REST API
exploratory data analysis
Hadoop
Spring Boot"
498,Associate Vice President - Data Scientist - IIT/ NIT/ IIM/ XLRI,Huquo Consulting Pvt. Ltd,Gurgaon/Gurugram,8-12 Yrs,"machine learning
deep learning
Python
IT Skills
Java
Cloud
Oracle
Big Data"
499,Associate Vice President - Data Scientist - IIT/ NIT/ IIM/ XLRI,Huquo Consulting Pvt. Ltd,Gurgaon/Gurugram,8-12 Yrs,"Deep learning
Machine Learning
Python
IT Skills
Java
Cloud
Big Data
Tensorflow"
500,Associate Vice President - Data Scientist - IIT/NIT/IIM/XLRI,Huquo Consulting Pvt. Ltd,Gurgaon/Gurugram,8-12 Yrs,"machine learning
deep learning
Python
IT Skills
Java
Cloud
Big Data
Tensorflow"
501,"MNC Hiring For "" Director- Data Scientist"" - Gurgaon",ESS CEE HR SOLUTIONS,Gurgaon/Gurugram,7-12 Yrs,"machine learning
Data Analytics
Python
predictive modelling
Logistic Regression
Factor Analysis
Regression Analysis
market scenerio"
502,Data Scientist III,Groupon,Bangalore/Bengaluru,6-8 Yrs,"Data Science
NLP
Neural Networks
Data Analysis
Data Mining
Machine Learning
Deep Learning
Python"
503,"Data Scientist , Data Products",Visa,Bangalore/Bengaluru,3-7 Yrs,"data engineering
Hadoop
data science
IT Skills
Hive
Financial Services
Scala
Data Scientist"
504,Data Scientist II,Groupon,Bangalore/Bengaluru,3-6 Yrs,"Data Science
NLP
Neural Networks
Data Analysis
Data Mining
Machine Learning
Deep Learning
Python"
505,Data Scientist,WinZO,New Delhi,3-7 Yrs,"Algorithms
Image Processing
Data Scientist
Computer Vision
Python"
506,Data Scientist,Microland,Bangalore/Bengaluru,3-6 Yrs,"Agile
PowerShell
Microsoft BI
REST API
BI
Azure Data Factory
Spotfire
data modeling"
507,Data Scientist,Origo Commodities India Private Limited,"Gurgaon/Gurugram
(WFH during Covid)",4-8 Yrs,"Data Validation
Predictive Modeling
Big Data Analytics
Agri
Artificial Intelligence
Hadoop
Data Mining
Machine Learning"
508,Data Scientist / 0-15 Days,Synechron,"Bangalore/Bengaluru
(WFH during Covid)",4-9 Yrs,"Data Science
Machine Learning
Python
IT Skills
Cloud
AWS
Pytorch
NLP"
509,Consultant - Data scientist,Flexing It,"New Delhi, Jaipur",3-6 Yrs,"IT Skills
Python
Data Science
Power BI
Linked
Data Scientist
Full Time
Freshers"
510,Data Scientist,Nihilent,Gurgaon,5-8 Yrs,"data science
statistical analysis
IT Skills
Big Data
Computer science
Operations research
Analytical
Mathematics"
511,"Data Scientist, Machine Learning",Fractal Analytics,Bengaluru,3-7 Yrs,"Supply chain management
Linux
RF
RDBMS
Bfsi
Consulting
Data structures
Healthcare"
512,Data Scientist Openings with AT&T,AT&T,Bangalore/Bengaluru(Whitefield),10-15 Yrs,"Data Science
NLP
IT Skills
Python
Machine Learning
Predictive Modeling
Finance
Neural Networks"
513,Data Scientist-Analytics Insights,Hiring Joint,Noida,5-6 Yrs,"Supply chain
Data analysis
Analytical
Machine learning
Data processing
Data structures
Data mining
Operations"
514,Data Scientist,Opera Solutions India Private Limited,New Delhi,10-15 Yrs,"Product management
Computer science
Data analysis
Machine learning
Data mining
MATLAB
Analytics
Monitoring"
